name,answer,prompt,MOS
deepai_8_12_0_0.jpg,"A woman with short hair in a gray coat stands on a city street. Realistic style, shot from a frontal - slightly side angle. Warm - cool color mix, high - quality with clear details. ","woman, wearing coat, city, anime style",2.8606
deepai_8_12_0_1.jpg,"A woman in a light - colored coat and black outfit leans against a stone wall. Realistic style, side - on shooting angle, with a muted, earthy color atmosphere and high - quality detail. ","woman, wearing coat, city, realistic style",3.2491
deepai_8_12_1_0.jpg,"A girl with long black hair stands in a snowy cherry - blossom grove, wearing a red coat and black clothes. In anime style, from a frontal angle, with a soft, dreamy color atmosphere. ","woman, wearing coat, wild, anime style",2.9812
deepai_8_12_1_1.jpg,"A woman in a gray coat stands in profile, hands clasped at her chest. Wind tousles her hair. Realistic style, side - on shooting angle, warm and muted color atmosphere, high - quality. ","woman, wearing coat, wild, realistic style",3.3638
deepai_8_13_0_0.jpg,"A girl with long flowing hair and a hat, eyes closed in a smile. In anime - style with bold black - and - white lines. Shot from a front angle, against a light blue background for a clean, simple atmosphere. ","woman, wearing hat, city, anime style",2.3892
deepai_8_13_0_1.jpg,"A woman with long black hair dons a bright red cap. Her features are delicately drawn with soft - colored pencils. In a realistic style, shot from a slight angle, with a muted color atmosphere. ","woman, wearing hat, city, realistic style",2.5873
deepai_8_13_1_0.jpg,"A girl with long red - brown hair wears a wide - brimmed blue hat with a symbol. Her face has a mark, and she gestures near her chin. In anime style, soft, colorful background, close - up shot. ","woman, wearing hat, wild, anime style",2.9425
deepai_8_13_1_1.jpg,"A woman with long brown hair wears a blue - gray bucket hat. In a realistic style, from a slight upward angle, with a soft, muted color atmosphere and high - quality rendering. ","woman, wearing hat, wild, realistic style",3.7561
deepai_8_14_0_0.jpg,"A girl with long purple - black hair in a shirt and tie stands against a backdrop of a lit - up cityscape. In anime style, from a front - facing angle, with a cool color atmosphere and high - quality lines. ","woman, wearing shirt, city, anime style",3.1840
deepai_8_14_0_1.jpg,"A woman in a white shirt and red pants stands with arms out, gazing up. Buildings form the backdrop. In a monochrome - with - color - pop style, shot from a low angle, giving a dramatic atmosphere. ","woman, wearing shirt, city, realistic style",3.3271
deepai_8_14_1_0.jpg,"A girl with long black hair and blue - tinted tips holds a small object, wearing a light purple cropped top and pink pants. In anime style, frontal shot, with a soft purple color atmosphere. ","woman, wearing shirt, wild, anime style",2.5769
deepai_8_14_1_1.jpg,"A woman in a white shirt with long hair, hands on her head, has a pensive expression. In realistic style, shot from a slightly upward angle, with a muted, monochromatic color atmosphere and high - quality detail. ","woman, wearing shirt, wild, realistic style",3.2214
deepai_8_2_0_0.jpg,"A red - haired anime girl in a black and white outfit stands on a city street, holding a drink. Cars are behind her. It's in anime style, from a frontal angle, with a vibrant color atmosphere. ","woman, driving car, city, anime style",2.7670
deepai_8_2_0_1.jpg,"A close - up of a car's side mirror with a yellow vehicle edge in the foreground. Blurry city buildings and street are in the background. Realistic style, from a side - on shooting angle, with a warm, hazy color atmosphere. ","woman, driving car, city, realistic style",2.8103
deepai_8_2_1_0.jpg,"A girl with short hair is driving a car, hands on the wheel. In anime style, shot from inside the car. Blue - toned sky and sea outside, giving a fresh and dynamic atmosphere. ","woman, driving car, wild, anime style",2.6100
deepai_8_2_1_1.jpg,"A woman in a short - dress stands on the front of a car on a road flanked by trees. In a realistic style, shot from a low angle, with a warm, dreamy color atmosphere and high quality. ","woman, driving car, wild, realistic style",2.6559
deepai_8_3_0_0.jpg,"A girl with long black hair, a red - and - white cap, and blue eyes holds food. She's in front of a building with a red sign. In anime style, from a frontal angle, with a bright color atmosphere. ","woman, having hamburger, city, anime style",3.1001
deepai_8_3_0_1.jpg,"A stylized figure in a white - black outfit holds a burger in one hand and a donut in the other. In an anime - inspired style, with flat colors and bold outlines on a gray background. ","woman, having hamburger, city, realistic style",1.9245
deepai_8_3_1_0.jpg,"A girl with long, wavy hair in a purple top holds a large burger and eats a slice of tomato. In anime style, shot from a three - quarter angle with a vibrant, colorful atmosphere. ","woman, having hamburger, wild, anime style",2.8645
deepai_8_3_1_1.jpg,"A woman with curly hair has her eyes closed, one hand by her face, and mouth wide - open in a yawn. In pop - art style, from a frontal angle, with a bright, flat color atmosphere. ","woman, having hamburger, wild, realistic style",2.7342
deepai_8_4_0_0.jpg,"A girl with hair in a bun and wearing a red - top and light undershirt is gently biting an ice - cream cone. Anime style, side view, with a bright blue sky and clouds, colorful and lively. ","woman, having icecream, city, anime style",3.6523
deepai_8_4_0_1.jpg,"A woman with brown hair in a ponytail and glasses sipping from a cup of fluffy - topped drink. In anime style, side - facing shot, with a vivid blue background and clean, bold colors. ","woman, having icecream, city, realistic style",2.5972
deepai_8_4_1_0.jpg,"A girl with long red hair, in a black halter - top and skirt, joyfully holds a dessert. In an anime style, from a three - quarter view, with a vibrant, colorful, and dreamy atmosphere. ","woman, having icecream, wild, anime style",3.2229
deepai_8_4_1_1.jpg,"A woman with long, wavy hair holds a pastry. In a vibrant, comic - book style with bold lines and flat colors. Shot from a frontal angle, creating a cheerful, eye - catching atmosphere. ","woman, having icecream, wild, realistic style",2.6081
deepai_8_5_0_0.jpg,"A woman in a blue blazer and white top holds a pizza, surrounded by numerous other pizzas. In anime style, from a frontal shooting angle, with a colorful and vibrant atmosphere. ","woman, having pizza, city, anime style",3.1220
deepai_8_5_0_1.jpg,"A girl with long hair, in a black top and blue pants, holds a large pizza. Surrounded by numerous pizza slices, it's in an anime - style with a light, colorful atmosphere. ","woman, having pizza, city, realistic style",3.0887
deepai_8_5_1_0.jpg,"A girl with long brown hair and blue eyes, wearing a red - green top, holds and is surrounded by pizza slices. Anime style, frontal shooting, bright blue background, vivid colors. ","woman, having pizza, wild, anime style",2.4471
deepai_8_5_1_1.jpg,"A woman with curly hair holds a large pepperoni - topped pizza slice in front of her mouth. In realistic style, from a frontal shooting angle, with a neutral color atmosphere and high - quality clarity. ","woman, having pizza, wild, realistic style",3.2971
deepai_8_6_0_0.jpg,"A girl in a baseball uniform, blue cap, and bat over her shoulder, with a ball beside her. Anime - style, mid - shot, bright colors, giving a lively and energetic atmosphere. ","woman, playing baseball, city, anime style",2.8407
deepai_8_6_0_1.jpg,"A baseball - player in a striped uniform is pitching on a field, with a dramatic cityscape at dusk in the background. Realistic style, side - on shooting angle, warm - cool color mix, high quality. ","woman, playing baseball, city, realistic style",2.3514
deepai_8_6_1_0.jpg,"A girl with long - braided hair, wearing a cap and a white shirt with a red stripe, holds a bat over her shoulder. In anime style, from a side - back shooting angle, with a warm color atmosphere. ","woman, playing baseball, wild, anime style",3.1192
deepai_8_6_1_1.jpg,"A girl in a blue top and white pants pitches a softball, hair flowing. In a realistic - style, side - on shot with a vibrant, grassy color palette and high - quality rendering. ","woman, playing baseball, wild, realistic style",2.8465
deepai_8_7_0_0.jpg,"A girl with long, flowing black hair in a red top and dark pants stands on a soccer field. City buildings are in the background. In anime style, with vibrant colors and a dynamic angle. ","woman, playing football, city, anime style",2.6024
deepai_8_7_0_1.jpg,"A woman in a red jersey and black shorts is actively running on a soccer field, controlling an orange ball with her hand. Realistic style, side - angle shot, dynamic color atmosphere. ","woman, playing football, city, realistic style",3.3826
deepai_8_7_1_0.jpg,"A long - haired girl in a purple top and red skirt is on a soccer field, kicking a red ball. In anime style, from a side - angle, with a bright, colorful atmosphere and high - quality finish. ","woman, playing football, wild, anime style",2.5913
deepai_8_7_1_1.jpg,"A woman in a red soccer - themed shirt and black shorts is dynamically posed on a green field, hair flowing, with multiple soccer balls around. Realistic style, low - angle shot, vibrant color atmosphere. ","woman, playing football, wild, realistic style",2.5236
deepai_8_8_0_0.jpg,"A girl with blue - green hair does a split on a rooftop. Behind her are colorful, blocky city buildings. In anime style, shot from a side - rear angle with a vibrant, warm color atmosphere. ","woman, playing yoga, city, anime style",2.3103
deepai_8_8_0_1.jpg,"A woman in a white tank top and leggings does yoga on a purple mat in the street. Buildings and cars are in the background. In an anime - like style, with a frontal shooting angle and warm color tones. ","woman, playing yoga, city, realistic style",2.4087
